"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Tunisia","TUN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","142265762.3","167851730.3","221063064.6","282928924.6","318554565.4","360466796.9","372447357.2","359475524.9","316670257.6","270822204.6","347594299.3","458570282","497782623.3","449795257.6","551043640.1","524539367.7","531413696.3","446329986.6","628735473.6","679883690.192969","735559759.950004","684505195.578298","718347274.363872","761238382.263061","795953356.598292","927148405.258174","1070313232.67373","1250253856.35288","1431351033.07997","1392672712.79192","1510039255.46102","1715757366.85679","1976964228.95095","1964488715.26171","2063294676.54045","2004498798.34729","2265714118.02994","2290512364.1381","2346621114.17085","1971375772.63748","1821247342.53038","1890325180.56977","1698889093.72075","1789289306.82748","2280560592.66865","2967211621.11079","2806550462.88859","",
"Turkiye","TUR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","1426000000","1312000000","982000000","982000000","983000000","1694000000","2071000000","2490000000","2140000000","1513000000","1807000000","1714000000","1634000000","2021000000","1776000000","3063000000","3246000000","2819000000","3008000000","2919000000","2627000000","3327000000","3542000000","4197000000","5356000000","4533000000","4560000000","2786000000","1936000000","729000000","804000000","1368000000","1833000000","2096000000","2439000000","1834000000","1819000000","1883000000","1881000000","1901000000","1739000000","1385000000","1186000000","1048000000","1128000000","848000000","810000000","724000000","694000000","",
"Tuvalu","TUV","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4250753.81347001","6542336.22601786","5077521.54383862","4861511.18677848","4932020.08441054","3663470.19573544","5604763.15217187","5963465.67753755","4827112.85881365","3919900.61376033","4582719.14145504","3835897.95837314","3671692.90359401","3243646.76927269","2634244.98718112","2546854.64469292","2742201.38454722","2670024.95447656","2405072.01027562","2200934.77289511","2949714.71138506","2471059.51163564","",
"Tanzania","TZA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","129667.2076","","","","","","","","","","","","","","","","","840348.2086","19318018.541","1586283.7912","11500422.9221","7200008.9425","8000014.8258","15253000","12000000","8900000","13798418.36","19366300","15380675","25461384.4040548","36819747.7760867","39827093.5072951","344287552.637922","409563366.21142","390138888.105225","381930784.183918","389485761.242304","387768775.189673","402531458.346674","402634721.769049","412910078.031613","433499813.406953","326160727.762653","558427114.020975","697869594.800424","",
"Uganda","UGA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232600000","238100000","348574793.62321","441830059.991341","298785184.174033","310532464.928579","321808492.95616","411000000","451571875.891444","723521002.699915","781097319.368914","770789132.022296","816231810.794777","913264190.720656","940664379.276376","887611309.440542","902157540.458581","1146050427.30299","1165739410.77889","1338053924.78985","1424508662.67091","1061902500.31817","1155212579.46723","1250376025.66842","",
"Ukraine","UKR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6000000","12000000","12000000","18000000","419000000","829000000","1192000000","1523000000","1873000000","2408000000","3102000000","5290000000","6782000000","5941000000","6535000000","7822000000","8449000000","9667000000","7354000000","8474000000","9472000000","12132000000","14694000000","15788000000","15213000000","18060000000","16783000000","",
"Upper middle income","UMC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","66499994.28","52737541.3256","64280141.409","71743685.962","1519801259.989","1554806474.212","1456554303.766","1572053973.931","1750575894.7057","2823301785.4614","4347217989.7012","5159368327.0779","5409700597.1459","5040883077.4875","5527455644.1329","5448963878.1544","5930850127.9974","6718207033.9861","7056690247.5571","8913202816.0592","10334534878.4952","11130107654.539","12783281498.5","14040576569.761","21208637643.861","19569439244.2893","21624722999.7976","26006166531.062","26593681511.3945","27694264659.1915","30481491144.8053","33793625588.528","38325820752.5635","49459538979.1905","61104521137.1829","70082457559.8461","81142826447.0017","94748869478.0156","101960086354.752","94440850044.6627","100862060235.459","110078307209.321","110994734890.599","116698736980.83","133026037895.893","135572608474.401","132326424231.251","146214360991.014","155144696640.976","157909406788.566","160332241660.6","191857628816.949","210790081851.777","",
"Uruguay","URY","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","4199999.809","","","","","","","","","","","","","","","","","","","","","","6038.03","36053000","61753293","69896167","76740390","88934620","96476000","107912000","101073000","124891000","128836000","91602186.213136","98848478.4186903","97830785.2126922","90267058.2344633","90443153.012764","109381554.847967","113957699.424605","112271708.009377","111117391.316543","125733415.196075","124690721.224164","",
"United States","USA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","200000000","220000000","230000000","80000000","80000000","80000000","80000000","80000000","80000000","908000000","994000000","995000000","1020000000","1170000000","1300000000","1796000000","1820000000","1943000000","2179000000","2181000000","2270000000","2437000000","4246000000","4395000000","4513000000","4570000000","4672000000","4734000000","4795000000","5068000000","5219000000","5364000000","5740000000","5930000000","6104000000","6303000000","6613000000","6503000000","6578000000","6330000000","6347000000","6941000000","7049000000","6827000000","7151000000","7431000000","",
"Uzbekistan","UZB","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1026125524.12169","1417694341.82363","1706573278.45895","3629959095.45539","2178092136.28341","3435379055.47969","4907420018.68115","6087971428.97211","6441534870.71053","6814316319.56741","4843179722.12111","5795061401.25168","7130151739.46002","7609613691.87164","8546153773.20435","7083725806.44579","9276845181.10841","16735657251.4976","",
"St. Vincent and the Grenadines","VCT","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","13888889.31","15111110.69","14962963.1","15370369.91","15629630.09","2448148.251","2040740.728","17392593.38","16977777.48","15500000","16611111.1111111","17185185.1851852","18051851.8518519","18562962.9629629","19292592.5925926","19453333.3333333","20429333.3333333","20699918.5185185","21448485.1851852","39325686.599444","40273447.7755307","41360749.1306902","42270124.7278142","40946008.7460316","42032715.1304492","42909337.0140082","43033161.5275027","43604473.5870495","43526239.1718519","41789924.8679196","44897122.3375233","45689508.2317834","46339285.4177071","79338189.5304151","63006202.5269624","70057782.6557966","88631813.643649","",
"Venezuela, RB","VEN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","1000000","1000000","1000000","1000000","1000000","2000000","2000000","2000000","2000000","2000000","4000000","17000000","17000000","17000000","17000000","19000000","19000000","208000000","143000000","148000000","165000000","151000000","137000000","132000000","143000000","138000000","118000000","120000000","128000000","161000000","279000000","","","","","","","",
"British Virgin Islands","VGB","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1340000000","1100000000","1770000000","2100000000","2310000000","3150000000","3800000000","6180000000","6804000000","6018000000","7569000000","8326000000","7912000000","9429000000","9794000000","8050696859.49578","8556092341.35791","9405606824.78479","10191360839.2569","10885224766.1177","10714571746.2681","12722088864.3884","13200000000","",
"Vanuatu","VUT","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","9354780.197","7145181.656","8468008.041","8735109.329","8022562.027","8462800.026","8009553.909","7319442.749","8211442.947","9058620.453","14089256.29","12043372.15","18119056.7","6128563.70547035","35570316.31","15528985.02","7780195.75224119","9620368.63397477","13506730.1383787","18430385.563685","4097122.9251204","3995373.32551246","4930017.20673884","5097613.24600868","4989726.63837341","5543183.07223854","8906629.69882102","11492043.7226794","11768615.4379827","21765886.4921385","22036537.5309313","23710130.9121371","41582775.9460642","39654028.9776485","48844418.7853362","85971123.5421464","115164924.987932","152097662.591902","127079100.133247","199830319.803686","197828510.730493","",
"World","WLD","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","1929281478.326","2471265106.3446","3007046104.134","3228163915.681","4550431268.0599","10202871311.0542","11731899073.7502","17603357061.0905","23343002660.4043","29311970025.9936","37016419829.2572","35917138013.1103","37417327676.3796","37992113368.7853","36648040749.5477","35809258260.6207","42006908619.7502","50810810370.9235","54559945906.8967","58258391611.3294","68440818634.0398","72653565947.0762","80850644338.7323","81084202246.934","91641495676.3128","94547012159.4645","97620592901.6925","110988933074.354","110779610315.392","115060770698.882","121769727355.462","132149049819.095","153023943803.655","188325100311.767","216368544586.621","253914590685.676","293769323228.414","350813750930.278","406265307216.676","389489394349.008","418189764246.747","468224430924.526","490911621655.301","522809920383.264","558808752107.058","549954667477.404","540664266848.098","587729748084.028","633619106910.92","657940065013.41","657443814440.979","739928408965.077","790797495716.039","",
"Samoa","WSM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","6000000","12000000","13000000","19000000","19000000","19000000","20000000","20000000","24000000","29000000","37000000","38000000","41000000","43000000","35000000","40000000","32000000","37000000","40523098.2266343","44273901.0173093","46589560.0678031","42002426.6485568","44670829.7490468","45000000","45000000","45000000","45000000","897780.373005832","81602590.5233309","87085734.272735","96649607.4094439","109008226.346772","119489339.967667","138504771.841662","159583630.732209","177695227.993122","164583417.663488","140501951.038741","131155762.337861","130767859.31668","135726940.004837","147567503.72038","155214806.424846","204160521.332186","248442933.240338","279966730.668345","",
